product_id,source,source_url,retrieved_utc,sha256,file_size_bytes,selection_reason,licence_or_terms
jfnx01mhq_flc,MAST/HST,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:HST/product/jfnx01mhq_flc.fits,2026-09-25T00:01:00Z,760f3bb266121e3cfe3d4ac31adf8f40b3cc5d2201e214e618595c87a92e6ea1,168439680,"deterministic first-3 public ACS/WFC F606W FLT/FLC exposure sample from proposal 18004, sorted by obs_id; CALACS 10.4.1 archive product dated 2026-08-05","STScI/MAST public HST archive data (dataRights=PUBLIC), no proprietary period; standard STScI archive usage terms apply, https://archive.stsci.edu/copyright.html"
jfnx01mhq_flt,MAST/HST,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:HST/product/jfnx01mhq_flt.fits,2026-09-25T00:01:00Z,e1e7598c4d3ffd93ed47dbe3c133f7e133a63feb0c68547b00a6bddc533f052c,168431040,"deterministic first-3 public ACS/WFC F606W FLT/FLC exposure sample from proposal 18004, sorted by obs_id; CALACS 10.4.1 archive product dated 2026-08-05","STScI/MAST public HST archive data (dataRights=PUBLIC), no proprietary period; standard STScI archive usage terms apply, https://archive.stsci.edu/copyright.html"
jfnx01miq_flc,MAST/HST,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:HST/product/jfnx01miq_flc.fits,2026-09-25T00:01:00Z,013fb6770c8bc989442fefe4aa8862324e9625061eee9e288435b1519d552eb1,168439680,"deterministic first-3 public ACS/WFC F606W FLT/FLC exposure sample from proposal 18004, sorted by obs_id; CALACS 10.4.1 archive product dated 2026-08-05","STScI/MAST public HST archive data (dataRights=PUBLIC), no proprietary period; standard STScI archive usage terms apply, https://archive.stsci.edu/copyright.html"
jfnx01miq_flt,MAST/HST,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:HST/product/jfnx01miq_flt.fits,2026-09-25T00:01:00Z,f233e0b4f88948690ca70af2b406f1d45620b0321aba5ececb8e6982c9934ef4,168431040,"deterministic first-3 public ACS/WFC F606W FLT/FLC exposure sample from proposal 18004, sorted by obs_id; CALACS 10.4.1 archive product dated 2026-08-05","STScI/MAST public HST archive data (dataRights=PUBLIC), no proprietary period; standard STScI archive usage terms apply, https://archive.stsci.edu/copyright.html"
jfnx01mkq_flc,MAST/HST,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:HST/product/jfnx01mkq_flc.fits,2026-09-25T00:01:00Z,a875e2f00431eadbcaf3eaa76666475570ba7ff37ef65f803331d65843aa782b,168439680,"deterministic first-3 public ACS/WFC F606W FLT/FLC exposure sample from proposal 18004, sorted by obs_id; CALACS 10.4.1 archive product dated 2026-08-05","STScI/MAST public HST archive data (dataRights=PUBLIC), no proprietary period; standard STScI archive usage terms apply, https://archive.stsci.edu/copyright.html"
jfnx01mkq_flt,MAST/HST,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:HST/product/jfnx01mkq_flt.fits,2026-09-25T00:01:00Z,89459d1258362a7dc31fd72e89550578325378b5867803880c92bccb2f765b83,168431040,"deterministic first-3 public ACS/WFC F606W FLT/FLC exposure sample from proposal 18004, sorted by obs_id; CALACS 10.4.1 archive product dated 2026-08-05","STScI/MAST public HST archive data (dataRights=PUBLIC), no proprietary period; standard STScI archive usage terms apply, https://archive.stsci.edu/copyright.html"
